step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
13,CASH_OUT,475825.57,C568307092,0.0,0.0,C1656321562,3529121.35,4004946.92,0,0
13,CASH_OUT,363649.07,C531200898,0.0,0.0,C985222650,3766298.91,4129947.98,0,0
13,CASH_OUT,81004.56,C1233697476,0.0,0.0,C152202138,335231.69,416236.25,0,0
13,CASH_OUT,169344.15,C1332750997,0.0,0.0,C1724031236,230859.86,400204.01,0,0
13,CASH_OUT,61768.31,C320835042,0.0,0.0,C1692799847,1119813.48,1181581.79,0,0
13,CASH_OUT,61028.44,C1195282792,0.0,0.0,C966526472,5281286.41,5342314.84,0,0
13,CASH_OUT,56775.76,C1265393105,0.0,0.0,C323287038,3992277.37,4206640.3,0,0
13,CASH_OUT,287569.16,C84341419,0.0,0.0,C1038968009,453525.31,741094.48,0,0
13,CASH_OUT,217302.84,C1788419956,0.0,0.0,C317929832,4185540.75,4165274.07,0,0
13,CASH_OUT,63039.91,C1503618718,0.0,0.0,C203057335,1513600.89,1576640.8,0,0
13,CASH_OUT,95419.41,C1882471081,0.0,0.0,C1868096235,138110.57,233529.98,0,0
13,CASH_OUT,264707.71,C1117064622,0.0,0.0,C776817954,6239656.39,6504364.09,0,0
13,CASH_OUT,139251.91,C1624627255,0.0,0.0,C75412403,993891.94,1133143.85,0,0
13,CASH_OUT,322198.52,C1121773861,0.0,0.0,C1839590606,751598.13,1166196.09,0,0
13,CASH_OUT,23880.57,C334258853,0.0,0.0,C275605689,580108.95,603989.52,0,0
13,CASH_OUT,113350.42,C2046747915,0.0,0.0,C569675628,308591.45,421941.87,0,0
13,CASH_OUT,80774.85,C925142627,0.0,0.0,C721346897,102186.0,182960.85,0,0
13,CASH_OUT,210970.16,C311745635,0.0,0.0,C54468442,1410961.78,1621931.94,0,0
13,CASH_OUT,75925.05,C1646095838,0.0,0.0,C863357957,2172319.09,2248244.15,0,0
13,CASH_OUT,58523.53,C1824852523,0.0,0.0,C347633256,2211706.67,2270230.2,0,0
13,CASH_OUT,158115.26,C2139211334,0.0,0.0,C535034014,223388.87,381504.13,0,0
13,CASH_OUT,496764.3,C1262647825,0.0,0.0,C1140223380,1657853.62,2154617.92,0,0
13,CASH_OUT,158418.93,C1119391034,0.0,0.0,C1029211742,3783660.48,4004969.5,0,0
13,CASH_OUT,235906.29,C107496212,0.0,0.0,C614438306,2318820.78,2554727.07,0,0
13,CASH_OUT,190945.05,C2007631465,0.0,0.0,C1354952534,4857388.87,5048333.92,0,0
13,CASH_OUT,173270.22,C803235967,0.0,0.0,C319268636,575360.38,748630.6,0,0
13,CASH_OUT,345977.65,C699920868,0.0,0.0,C1765694490,1849361.27,2195338.92,0,0
13,CASH_OUT,320078.99,C1837328165,0.0,0.0,C1266573199,492542.28,2809178.29,0,0
13,CASH_OUT,11889.75,C1245560242,0.0,0.0,C903179014,333651.75,345541.51,0,0
13,CASH_OUT,109093.09,C1714587418,0.0,0.0,C1813397950,2671758.54,2780851.62,0,0
13,CASH_OUT,40400.25,C1889301225,0.0,0.0,C536894379,2870375.31,2910775.56,0,0
13,CASH_OUT,137537.65,C105941392,0.0,0.0,C314927353,293186.01,430723.65,0,0
13,CASH_OUT,259215.98,C556233925,0.0,0.0,C2009966403,1413227.86,1672443.84,0,0
13,CASH_OUT,189571.56,C1398750636,0.0,0.0,C958709221,478203.66,667775.22,0,0
13,CASH_OUT,131898.4,C1086789140,0.0,0.0,C1444075105,552419.25,684317.65,0,0
13,CASH_OUT,23088.02,C1113131925,0.0,0.0,C180056674,5495850.56,5518938.57,0,0
13,CASH_OUT,254096.66,C1480773191,0.0,0.0,C251336498,496203.0,766564.35,0,0
13,CASH_OUT,229504.03,C1926900414,0.0,0.0,C629628650,334913.63,238722.01,0,0
13,CASH_OUT,2690.02,C181790023,0.0,0.0,C1276855418,237051.63,239741.65,0,0
13,CASH_OUT,52970.53,C14303787,0.0,0.0,C1715681787,492487.55,545458.08,0,0
13,CASH_OUT,8196.65,C1319404673,0.0,0.0,C1849997639,180490.88,188687.53,0,0
13,CASH_OUT,20430.11,C1837684785,0.0,0.0,C590624787,376878.36,397308.47,0,0
13,CASH_OUT,81857.87,C1221781274,0.0,0.0,C694843287,197083.12,278940.99,0,0
13,CASH_OUT,44995.4,C449527601,0.0,0.0,C286368107,590608.77,635604.18,0,0
13,CASH_OUT,90010.62,C1881219173,0.0,0.0,C1728458105,973283.64,1346075.94,0,0
13,CASH_OUT,598435.8,C1539516160,0.0,0.0,C1548423127,1.121422889E7,1.181266469E7,0,0
13,CASH_OUT,134990.05,C83292501,0.0,0.0,C69247518,731155.59,866145.63,0,0
13,CASH_OUT,294082.14,C1191666765,0.0,0.0,C2140998089,749377.63,1043459.76,0,0
13,CASH_OUT,349379.06,C1054623424,0.0,0.0,C1322450827,1741892.91,2356436.54,0,0
13,PAYMENT,3032.88,C2087030076,0.0,0.0,M1328199612,0.0,0.0,0,0
13,PAYMENT,19473.81,C863209240,0.0,0.0,M1875197424,0.0,0.0,0,0
13,CASH_IN,368698.37,C1058619737,59290.0,427988.37,C242619213,396378.2,27679.83,0,0
13,CASH_OUT,50670.22,C622102097,189904.0,139233.78,C889726700,490917.79,541588.01,0,0
13,PAYMENT,22022.4,C175152812,50947.0,28924.6,M1285298351,0.0,0.0,0,0
13,PAYMENT,2892.0,C964332524,28924.6,26032.61,M945665180,0.0,0.0,0,0
13,CASH_IN,147011.25,C920049861,67054.84,214066.09,C1671393364,1242615.12,1095603.87,0,0
13,CASH_OUT,88382.78,C438564816,214066.09,125683.31,C1881960472,1782845.86,1647082.32,0,0
13,CASH_OUT,175096.36,C2003516051,30517.0,0.0,C1604937775,1233403.66,1408500.03,0,0
13,PAYMENT,3634.63,C583506358,14995.0,11360.37,M584547803,0.0,0.0,0,0
13,CASH_OUT,118731.48,C659526438,205263.0,86531.52,C1248449720,877543.22,1678678.49,0,0
13,PAYMENT,14897.9,C165579518,10286.0,0.0,M399157338,0.0,0.0,0,0
13,CASH_OUT,275751.63,C241841885,2227.0,0.0,C551545010,3352918.53,3921207.56,0,0
13,CASH_OUT,372401.83,C1441223317,226937.0,0.0,C131386938,111519.67,483921.5,0,0
13,PAYMENT,15566.11,C680770477,231875.67,216309.56,M1784237725,0.0,0.0,0,0
13,CASH_OUT,412197.95,C895107541,216309.56,0.0,C1201831265,479016.81,891214.75,0,0
13,CASH_OUT,368803.53,C1522982417,756.0,0.0,C586273406,2101157.71,2434723.13,0,0
13,CASH_IN,27288.67,C1866287159,27066.0,54354.67,C354822327,0.0,0.0,0,0
13,PAYMENT,15173.1,C1336991467,54354.67,39181.57,M679701025,0.0,0.0,0,0
13,CASH_OUT,146868.77,C1155075958,177044.87,30176.1,C613377115,118974.32,0.0,0,0
13,PAYMENT,15260.52,C1101040426,30176.1,14915.58,M137249395,0.0,0.0,0,0
13,PAYMENT,37872.4,C1003479861,115047.0,77174.6,M937552261,0.0,0.0,0,0
13,PAYMENT,4200.33,C1918750088,99426.0,95225.67,M144319594,0.0,0.0,0,0
13,PAYMENT,10764.63,C1284024327,95225.67,84461.04,M1948110290,0.0,0.0,0,0
13,CASH_OUT,230077.83,C1756397396,252.0,0.0,C1557901616,768521.02,1669096.61,0,0
13,CASH_IN,121148.06,C827371356,45632.0,166780.06,C2115692415,0.0,0.0,0,0
13,PAYMENT,2505.31,C949084641,166780.06,164274.75,M578345084,0.0,0.0,0,0
13,CASH_OUT,362091.21,C1230588344,471.0,0.0,C849028726,113917.22,476008.43,0,0
13,TRANSFER,479966.09,C2101814656,122.0,0.0,C277460036,0.0,264231.81,0,0
13,PAYMENT,21359.28,C1257135392,27377.0,6017.72,M783406905,0.0,0.0,0,0
13,PAYMENT,15714.58,C757489630,408768.0,393053.42,M1762202847,0.0,0.0,0,0
13,PAYMENT,19752.72,C1362510723,1604.0,0.0,M1897815683,0.0,0.0,0,0
13,PAYMENT,15750.54,C1859725265,770601.35,754850.81,M1331128633,0.0,0.0,0,0
13,PAYMENT,12279.91,C748556555,754850.81,742570.9,M804759645,0.0,0.0,0,0
13,PAYMENT,18990.14,C146269661,42982.0,23991.86,M2086488915,0.0,0.0,0,0
13,CASH_IN,186468.62,C538385306,17046.0,203514.62,C1315078366,283775.91,97307.29,0,0
13,TRANSFER,295066.94,C842066565,203514.62,0.0,C559514857,571276.38,866343.32,0,0
13,CASH_OUT,158993.02,C94267411,12067.0,0.0,C1890258988,3833937.08,3992930.1,0,0
13,CASH_IN,282888.11,C319794208,265.0,283153.11,C1355326338,744733.12,503769.83,0,0
13,CASH_OUT,146999.95,C190623248,551485.08,404485.13,C958982683,0.0,146999.95,0,0
13,CASH_OUT,172464.53,C1041045820,404485.13,232020.6,C1526844109,1335249.21,1246332.25,0,0
13,CASH_OUT,238837.0,C1218781214,232020.6,0.0,C635923763,2163466.77,2402303.77,0,0
13,CASH_OUT,296475.19,C648412038,0.0,0.0,C1841866242,3641138.3,3937613.49,0,0
13,CASH_OUT,263153.66,C1223159148,0.0,0.0,C1340707077,839494.62,1271053.97,0,0
13,CASH_OUT,145488.41,C519424437,0.0,0.0,C449770467,345681.53,491169.94,0,0
13,CASH_OUT,29473.81,C2142355365,0.0,0.0,C345253105,341516.6,370990.41,0,0
13,CASH_OUT,92399.44,C1983975966,0.0,0.0,C1839590606,1073796.65,1166196.09,0,0
13,PAYMENT,3834.17,C20585783,54087.0,50252.83,M825414852,0.0,0.0,0,0
13,CASH_OUT,329132.14,C1124862416,20071.0,0.0,C136152182,0.0,329132.14,0,0
13,PAYMENT,11685.94,C1034105421,116706.0,105020.06,M1814119275,0.0,0.0,0,0
13,PAYMENT,16492.57,C1259482847,20316.0,3823.43,M1752431844,0.0,0.0,0,0
13,CASH_OUT,50698.89,C1281788669,0.0,0.0,C1769166725,0.0,50698.89,0,0
13,TRANSFER,707284.79,C708489729,0.0,0.0,C2103704425,1651410.33,2404389.31,0,0
13,CASH_IN,388249.45,C1879315791,38370.0,426619.45,C892355862,859763.73,644967.85,0,0
13,CASH_OUT,449480.51,C132596599,253645.0,0.0,C816816966,173.0,546648.35,0,0
13,CASH_IN,174808.01,C2133721108,244811.91,419619.92,C1879286234,50675.0,0.0,0,0
13,PAYMENT,8830.32,C16457546,419619.92,410789.6,M1350950007,0.0,0.0,0,0
13,CASH_IN,108674.61,C1841611243,0.0,108674.61,C1258643950,2745537.55,4226159.47,0,0
13,PAYMENT,6038.39,C1659192039,108674.61,102636.22,M977010878,0.0,0.0,0,0
13,PAYMENT,10312.75,C1151604202,102636.22,92323.47,M254037772,0.0,0.0,0,0
13,CASH_OUT,379415.24,C1201587829,51535.0,0.0,C1420217743,0.0,379415.24,0,0
13,CASH_OUT,426232.16,C503121864,1596.0,0.0,C853902469,645.0,426877.16,0,0
13,PAYMENT,26527.81,C2039630552,11106.0,0.0,M1424176841,0.0,0.0,0,0
13,CASH_IN,149306.33,C1711275854,571677.31,720983.64,C726184281,214660.15,65353.82,0,0
13,PAYMENT,13478.11,C281634686,720983.64,707505.53,M2078681909,0.0,0.0,0,0
13,PAYMENT,21624.46,C922623998,20023.0,0.0,M752976864,0.0,0.0,0,0
13,CASH_IN,196002.44,C2001269653,10042.0,206044.44,C1864559024,188004.63,0.0,0,0
13,CASH_IN,129858.29,C1027461578,113.0,129971.29,C2000302511,873677.11,743818.82,0,0
13,CASH_OUT,285954.76,C2071607420,27307.0,0.0,C922293804,5066.0,270923.99,0,0
13,PAYMENT,4060.59,C1529105008,0.0,0.0,M1799413466,0.0,0.0,0,0
13,CASH_OUT,22302.37,C941679097,10125.0,0.0,C2098357486,158975.93,181278.3,0,0
13,PAYMENT,19694.46,C305370969,0.0,0.0,M1807558821,0.0,0.0,0,0
13,CASH_OUT,450942.21,C107384070,839.0,0.0,C329300106,113939.0,564881.21,0,0
13,TRANSFER,1167722.53,C972462874,139029.0,0.0,C1535886969,653437.8,1768718.12,0,0
13,CASH_OUT,319591.16,C938560034,103360.0,0.0,C1387963488,0.0,664275.81,0,0
13,PAYMENT,1881.89,C889955449,87443.0,85561.11,M129433955,0.0,0.0,0,0
13,PAYMENT,3891.18,C169108676,11340.0,7448.82,M931762174,0.0,0.0,0,0
13,PAYMENT,5959.65,C1598676250,20145.0,14185.35,M1615491977,0.0,0.0,0,0
13,CASH_OUT,425701.06,C1230051584,167238.0,0.0,C1139303866,415974.14,1028686.14,0,0
13,PAYMENT,14389.63,C844925355,0.0,0.0,M602678263,0.0,0.0,0,0
13,PAYMENT,14645.9,C277465656,0.0,0.0,M1364285488,0.0,0.0,0,0
13,CASH_OUT,365252.33,C127304288,194.0,0.0,C639862924,0.0,365252.33,0,0
13,PAYMENT,12048.08,C1160243966,627658.84,615610.75,M455159912,0.0,0.0,0,0
13,PAYMENT,1921.47,C1089104868,615610.75,613689.29,M1943827483,0.0,0.0,0,0
13,PAYMENT,5753.44,C165023876,613689.29,607935.84,M468108198,0.0,0.0,0,0
13,PAYMENT,23066.51,C146812533,607935.84,584869.33,M405602266,0.0,0.0,0,0
13,PAYMENT,23693.62,C566726251,584869.33,561175.71,M210862598,0.0,0.0,0,0
13,PAYMENT,11680.31,C86746727,561175.71,549495.4,M2047232823,0.0,0.0,0,0
13,PAYMENT,1631.38,C1739531978,549495.4,547864.02,M1731074443,0.0,0.0,0,0
13,PAYMENT,8232.67,C1072599959,547864.02,539631.35,M2012817582,0.0,0.0,0,0
13,PAYMENT,9966.12,C1769921005,539631.35,529665.24,M2123065096,0.0,0.0,0,0
13,PAYMENT,5365.94,C892477797,529665.24,524299.29,M196133685,0.0,0.0,0,0
13,PAYMENT,21543.36,C337560095,524299.29,502755.94,M822629555,0.0,0.0,0,0
13,PAYMENT,11282.25,C362115838,502755.94,491473.69,M414298642,0.0,0.0,0,0
13,PAYMENT,7378.98,C2052953377,491473.69,484094.71,M151255829,0.0,0.0,0,0
13,PAYMENT,5366.63,C935291465,484094.71,478728.08,M579563406,0.0,0.0,0,0
13,PAYMENT,10013.61,C887685731,478728.08,468714.46,M581213368,0.0,0.0,0,0
13,PAYMENT,17865.8,C1854232455,468714.46,450848.66,M386638534,0.0,0.0,0,0
13,PAYMENT,8366.88,C1796034654,450848.66,442481.78,M1833582811,0.0,0.0,0,0
13,PAYMENT,8356.63,C699866010,442481.78,434125.15,M1667269112,0.0,0.0,0,0
13,PAYMENT,27062.7,C1659806314,434125.15,407062.45,M1570601588,0.0,0.0,0,0
13,PAYMENT,9434.68,C1290260886,407062.45,397627.77,M737146547,0.0,0.0,0,0
13,PAYMENT,20080.92,C1007025238,397627.77,377546.85,M184381304,0.0,0.0,0,0
13,CASH_OUT,268208.97,C2028238032,304809.36,36600.38,C1680441238,0.0,425160.13,0,0
13,CASH_IN,272912.98,C753557265,36600.38,309513.37,C1979982010,593248.24,320335.25,0,0
13,CASH_IN,218410.55,C1058988438,309513.37,527923.91,C1419857464,1079632.37,861221.82,0,0
13,CASH_IN,211863.97,C1593434018,527923.91,739787.88,C1069815187,681233.13,469369.16,0,0
13,CASH_IN,9205.3,C90206809,739787.88,748993.18,C736786205,425135.13,415929.83,0,0
13,CASH_IN,194321.18,C2072819507,748993.18,943314.36,C533633712,480774.87,342956.92,0,0
13,CASH_IN,92174.23,C869723013,943314.36,1035488.59,C1834583002,588294.91,496120.68,0,0
13,CASH_IN,65986.0,C599930514,1035488.59,1101474.59,C892783775,488043.75,796585.66,0,0
13,CASH_IN,81323.25,C624323081,1101474.59,1182797.84,C1946029645,399515.93,318192.68,0,0
13,CASH_IN,203203.88,C1000170675,1182797.84,1386001.72,C1659592701,695774.28,311799.34,0,0
13,CASH_IN,162062.17,C1058220678,1386001.72,1548063.88,C1773053148,227117.12,3907.76,0,0
13,CASH_IN,766765.22,C232258896,1548063.88,2314829.11,C574505044,3675859.13,2912134.47,0,0
13,CASH_IN,21837.66,C463972545,2314829.11,2336666.77,C293257712,1985613.4,1781514.1,0,0
13,CASH_IN,38980.74,C1271922682,2336666.77,2375647.51,C1541743053,4148939.97,4109959.23,0,0
13,CASH_IN,188052.7,C1831775007,2375647.51,2563700.21,C322662467,2774800.85,2200839.24,0,0
13,CASH_IN,31429.07,C1596061335,904335.0,935764.07,C1091477477,211748.46,180319.39,0,0
13,CASH_IN,455040.32,C2036771858,397140.0,852180.32,C952849337,0.0,0.0,0,0
13,CASH_OUT,412388.55,C1298316523,1267448.19,855059.64,C1861168032,5063.0,417451.55,0,0
13,CASH_OUT,279760.98,C1435275275,855059.64,575298.66,C1948558238,1.642033907E7,1.639548564E7,0,0
13,CASH_OUT,386150.67,C97079651,575298.66,189147.99,C1470341562,1421368.13,2160369.48,0,0
13,CASH_IN,301272.33,C1233349620,14996.0,316268.33,C503195940,1531887.66,1643213.32,0,0
13,TRANSFER,364370.07,C291374027,316268.33,0.0,C1195589213,1947423.98,2311794.06,0,0
13,TRANSFER,237857.77,C551798051,0.0,0.0,C1698757089,4139294.23,4377152.0,0,0
13,TRANSFER,105162.08,C1877924373,0.0,0.0,C258619955,354843.22,460005.3,0,0
13,TRANSFER,614516.53,C1029755095,0.0,0.0,C2075822976,1527291.24,2224292.57,0,0
13,TRANSFER,566695.9,C1556208875,0.0,0.0,C1771357731,3014053.82,3580749.72,0,0
13,TRANSFER,419303.95,C1656078477,0.0,0.0,C482771714,2291641.12,3022528.79,0,0
13,TRANSFER,170597.63,C2064814268,0.0,0.0,C12387149,1047405.53,1572305.31,0,0
13,TRANSFER,458901.76,C1078923617,0.0,0.0,C371661170,929453.25,1651643.94,0,0
13,TRANSFER,425534.49,C305900295,0.0,0.0,C869429589,578849.25,1928797.24,0,0
13,TRANSFER,157640.26,C1590075493,0.0,0.0,C2007434174,305908.91,463549.17,0,0
13,TRANSFER,45694.19,C834559089,0.0,0.0,C2103704425,2358695.12,2404389.31,0,0
13,TRANSFER,334274.34,C163743550,0.0,0.0,C1191887028,380308.88,537786.11,0,0
13,TRANSFER,168306.52,C1190028946,0.0,0.0,C1653844940,2316221.13,2429179.28,0,0
13,TRANSFER,457470.9,C767570850,0.0,0.0,C1517016560,1526513.1,1983984.0,0,0
13,TRANSFER,29317.43,C1851703231,0.0,0.0,C1194392243,1.111422155E7,1.114353898E7,0,0
13,TRANSFER,1977527.01,C1933061693,0.0,0.0,C237683160,5103794.4,7081321.41,0,0
13,TRANSFER,1575.45,C1180109886,0.0,0.0,C1690431,83929.8,85505.25,0,0
13,TRANSFER,746912.9,C1780902517,0.0,0.0,C1188392295,856970.22,1603883.12,0,0
13,TRANSFER,1083373.89,C1906217929,0.0,0.0,C1805708874,3915289.35,5028616.17,0,0
13,TRANSFER,493808.68,C1130693121,0.0,0.0,C686592713,4650584.75,5144393.44,0,0
13,CASH_OUT,185451.76,C1026408623,10286.0,0.0,C597553368,2225704.93,2411156.69,0,0
13,CASH_OUT,300093.45,C1686204605,0.0,0.0,C818570949,1.323249091E7,1.353258436E7,0,0
13,PAYMENT,22971.07,C1636087615,124073.0,101101.93,M177918980,0.0,0.0,0,0
13,PAYMENT,14020.29,C1507939648,101101.93,87081.65,M906678873,0.0,0.0,0,0
13,CASH_IN,19684.97,C1928570600,907517.0,927201.97,C976169331,158791.0,139106.03,0,0
13,PAYMENT,14703.78,C781547078,28128.0,13424.22,M2098036097,0.0,0.0,0,0
13,PAYMENT,37273.25,C502657123,558.0,0.0,M1918816723,0.0,0.0,0,0
13,CASH_OUT,359173.27,C2004663960,80541.0,0.0,C1646031543,1225954.31,1494620.4,0,0
13,CASH_OUT,62102.75,C1636508803,202404.0,140301.25,C1432387181,2611159.57,2673262.32,0,0
13,PAYMENT,15123.64,C1397732921,837.0,0.0,M1461401034,0.0,0.0,0,0
13,TRANSFER,1145639.3,C1157745103,0.0,0.0,C2011561834,1.159730624E7,1.274294554E7,0,0
13,CASH_OUT,235792.75,C2106999504,28146.0,0.0,C1685983624,243100.43,478893.18,0,0
13,CASH_OUT,145065.12,C1405541669,146436.0,1370.88,C1809520258,11145.0,156210.12,0,0
13,CASH_IN,130291.53,C1576863730,1021.0,131312.53,C741688485,37216.93,0.0,0,0
13,CASH_IN,180440.01,C377086515,10907.0,191347.01,C2134830175,25387.0,0.0,0,0
13,CASH_OUT,254020.17,C1505141486,8142.0,0.0,C1247053291,9994.0,264014.17,0,0
13,TRANSFER,341876.41,C1023177480,15633.0,0.0,C471003380,0.0,341876.41,0,0
13,CASH_OUT,355275.55,C151724530,21514.0,0.0,C2131472953,0.0,347034.49,0,0
13,PAYMENT,36282.63,C1354379930,151732.46,115449.83,M1022843825,0.0,0.0,0,0
13,PAYMENT,11652.92,C1665927956,115449.83,103796.91,M857252414,0.0,0.0,0,0
13,PAYMENT,7592.41,C842496037,103796.91,96204.5,M882611969,0.0,0.0,0,0
13,PAYMENT,4841.27,C923545133,96204.5,91363.23,M1098081184,0.0,0.0,0,0
13,PAYMENT,17212.05,C1217191419,91363.23,74151.18,M541554804,0.0,0.0,0,0
13,PAYMENT,10235.06,C1995196183,74151.18,63916.12,M752374793,0.0,0.0,0,0
13,PAYMENT,8266.62,C34940780,63916.12,55649.5,M428505986,0.0,0.0,0,0
13,PAYMENT,3090.13,C231363419,55649.5,52559.37,M1675372279,0.0,0.0,0,0
13,PAYMENT,10759.41,C1213813671,52559.37,41799.96,M38102853,0.0,0.0,0,0
13,PAYMENT,9248.51,C1573567709,41799.96,32551.45,M1596183053,0.0,0.0,0,0
13,PAYMENT,26955.23,C1566926373,32551.45,5596.22,M1949523331,0.0,0.0,0,0
13,PAYMENT,10577.25,C2090281868,5596.22,0.0,M1038433705,0.0,0.0,0,0
13,PAYMENT,8663.01,C1271341182,0.0,0.0,M636924864,0.0,0.0,0,0
13,PAYMENT,5254.44,C1618487225,0.0,0.0,M1952728682,0.0,0.0,0,0
13,PAYMENT,10760.56,C114445384,0.0,0.0,M380274657,0.0,0.0,0,0
13,PAYMENT,18297.07,C936263522,0.0,0.0,M1632594151,0.0,0.0,0,0
13,PAYMENT,17289.35,C1978390666,0.0,0.0,M935119961,0.0,0.0,0,0
13,PAYMENT,7473.77,C1901052131,0.0,0.0,M1801295485,0.0,0.0,0,0
13,CASH_OUT,340398.85,C1079589908,31233.0,0.0,C1477089094,2075.0,603456.87,0,0
13,CASH_OUT,460038.14,C299298370,282619.0,0.0,C47249488,1211315.19,1671353.32,0,0
13,CASH_OUT,261519.4,C512851011,15049.0,0.0,C1761865559,14017.36,275536.76,0,0
13,TRANSFER,444108.32,C435744658,10343.0,0.0,C1563456009,214661.0,0.0,0,0
13,CASH_OUT,331311.84,C281598245,0.0,0.0,C216686509,922936.92,1254248.76,0,0
13,CASH_OUT,967555.26,C919241088,915.0,0.0,C1934714849,2174447.11,3264305.42,0,0
13,TRANSFER,730448.73,C590119038,13186.0,0.0,C1800405372,0.0,730448.73,0,0
13,CASH_OUT,499541.68,C2113306614,102379.0,0.0,C948734440,934417.63,1433959.31,0,0
13,PAYMENT,11524.62,C732004508,50627.0,39102.38,M1233502953,0.0,0.0,0,0
13,PAYMENT,6386.48,C250447063,39102.38,32715.91,M1076515635,0.0,0.0,0,0
13,PAYMENT,10303.8,C1739103946,32715.91,22412.11,M14518876,0.0,0.0,0,0
13,PAYMENT,7233.83,C1660186028,22412.11,15178.27,M1884625162,0.0,0.0,0,0
13,PAYMENT,9322.38,C1395164932,15178.27,5855.9,M1070295127,0.0,0.0,0,0
13,CASH_OUT,232190.22,C2123627279,20533.0,0.0,C650357315,152.69,0.0,0,0
13,PAYMENT,6413.98,C651571358,0.0,0.0,M835814375,0.0,0.0,0,0
13,PAYMENT,26385.78,C1430051930,0.0,0.0,M873864817,0.0,0.0,0,0
13,PAYMENT,7901.87,C601066157,0.0,0.0,M513862539,0.0,0.0,0,0
13,PAYMENT,5537.9,C768424457,0.0,0.0,M699161687,0.0,0.0,0,0
13,PAYMENT,14933.89,C370490669,0.0,0.0,M267415767,0.0,0.0,0,0
13,PAYMENT,25302.35,C1260985938,0.0,0.0,M2928004,0.0,0.0,0,0
13,PAYMENT,7269.48,C1064244473,0.0,0.0,M865447179,0.0,0.0,0,0
13,PAYMENT,9827.17,C818802341,0.0,0.0,M1432888757,0.0,0.0,0,0
13,PAYMENT,3292.01,C317139773,0.0,0.0,M201601439,0.0,0.0,0,0
13,PAYMENT,11316.83,C1407409788,0.0,0.0,M1194495032,0.0,0.0,0,0
13,PAYMENT,17386.63,C1814559008,0.0,0.0,M1090692594,0.0,0.0,0,0
13,PAYMENT,8853.1,C148570896,0.0,0.0,M1532693887,0.0,0.0,0,0
13,PAYMENT,4546.08,C140906957,0.0,0.0,M1545541638,0.0,0.0,0,0
13,PAYMENT,7931.74,C210518806,0.0,0.0,M255825677,0.0,0.0,0,0
13,PAYMENT,10091.64,C930023262,0.0,0.0,M328525469,0.0,0.0,0,0
13,PAYMENT,11594.75,C2112787210,0.0,0.0,M245032005,0.0,0.0,0,0
13,PAYMENT,52912.51,C1090541375,37974.0,0.0,M1972695436,0.0,0.0,0,0
13,PAYMENT,5030.56,C2095794935,0.0,0.0,M621425123,0.0,0.0,0,0
13,PAYMENT,3637.36,C1727013842,0.0,0.0,M876258833,0.0,0.0,0,0
13,CASH_OUT,186080.89,C312540819,50391.0,0.0,C884342977,0.0,186080.89,0,0
13,CASH_OUT,55537.78,C1716600845,21110.0,0.0,C1521793364,0.0,55537.78,0,0
13,CASH_OUT,90617.65,C22544806,27239.0,0.0,C177219390,930901.43,947351.48,0,0
13,CASH_IN,654120.5,C1613964722,478952.66,1133073.16,C68930423,0.0,0.0,0,0
13,PAYMENT,3829.61,C1978800961,1133073.16,1129243.55,M433028314,0.0,0.0,0,0
13,CASH_OUT,231884.43,C1482361716,7071.0,0.0,C822438459,5553.0,237437.43,0,0
13,PAYMENT,11749.29,C566012792,0.0,0.0,M1156678685,0.0,0.0,0,0
13,TRANSFER,1391040.31,C641341941,38284.0,0.0,C2068512425,12265.0,1518134.04,0,0
13,CASH_OUT,72097.13,C649770733,110609.24,38512.11,C1605835252,2758400.47,3156115.41,0,0
13,CASH_OUT,215899.94,C1645817385,38512.11,0.0,C182059068,622077.49,1371408.51,0,0
13,PAYMENT,10002.78,C713068315,152156.0,142153.22,M1552145935,0.0,0.0,0,0
13,CASH_IN,64148.43,C805111468,56434.0,120582.43,C1469519399,483939.72,419791.29,0,0
13,CASH_IN,552590.15,C79564060,29974.0,582564.15,C2000079803,0.0,0.0,0,0
13,CASH_OUT,131375.51,C719889095,10413.0,0.0,C470644341,966034.65,1107542.95,0,0
13,CASH_OUT,48151.85,C1759076915,44392.0,0.0,C1077926612,7828785.71,8024937.3,0,0
13,CASH_OUT,56447.29,C802607586,55.0,0.0,C1676444239,486946.17,543393.46,0,0
13,CASH_OUT,189601.22,C1542778857,0.0,0.0,C384735803,1161458.35,1367611.41,0,0
13,CASH_OUT,180733.5,C887460042,0.0,0.0,C1603347344,489649.69,744130.81,0,0
13,PAYMENT,24276.9,C386835615,0.0,0.0,M248397405,0.0,0.0,0,0
13,PAYMENT,10081.86,C1916339146,0.0,0.0,M1782759047,0.0,0.0,0,0
13,PAYMENT,14950.36,C134927628,45072.0,30121.64,M2009673350,0.0,0.0,0,0
13,CASH_OUT,10132.79,C1305760998,30121.64,19988.85,C470644341,1097410.16,1107542.95,0,0
13,CASH_OUT,72477.79,C849177949,19988.85,0.0,C1794068152,271860.31,344338.1,0,0
13,CASH_OUT,14512.79,C1826712759,0.0,0.0,C1373467808,4211966.76,4226479.55,0,0
13,TRANSFER,1596448.41,C1382204083,569524.26,0.0,C1060951315,1721838.74,3189803.16,0,0
13,CASH_OUT,34043.63,C1040113533,0.0,0.0,C1591771358,878671.43,912715.06,0,0
